T,strike,rf,dividend,v0,kappa,sigma,rho,theta,price,original_iv
258,188.11,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.067,0.5221,
40,88.7249,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.568,0.607674,
155,60.7965,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,41.0656,0.647973,
180,152.27,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.89943,0.523025,
181,127.521,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.04936,0.54717,
84,87.1136,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.5219,0.603746,
60,134.077,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.527881,0.455921,
155,141.308,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.37225,0.524607,
105,99.9502,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.3582,0.572486,
74,49.6941,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,50.3958,0.746859,
270,195.646,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.89428,0.521375,
152,61.7978,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,40.1711,0.646743,
106,94.1466,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.4437,0.585093,
265,65.3686,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.5003,0.618935,
323,45.5735,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,55.6136,0.639029,
118,152.781,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.986245,0.489711,
11,111.926,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.147347,0.391094,
329,73.4843,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.4524,0.605191,
173,33.0045,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,66.634,0.714854,
67,88.9105,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,16.3079,0.600757,
238,66.1437,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.408,0.620996,
63,144.956,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.160848,0.433169,
278,128.905,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.682,0.560353,
40,100.643,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.02456,0.54979,
187,166.967,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.80118,0.513236,
142,148.882,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.00512,0.510093,
253,182.475,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.3084,0.523812,
83,133.389,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.44993,0.490301,
86,144.937,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.621093,0.47062,
278,97.2062,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,21.435,0.584616,
311,21.4119,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,77.4185,0.692944,
24,70.8045,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,29.4389,0.737358,
236,46.8675,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,53.9418,0.653318,
195,181.299,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.16387,0.50572,
293,92.1069,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.3016,0.58916,
224,156.519,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.83021,0.532572,
236,131.355,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.48331,0.553516,
117,67.2761,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,34.8749,0.646785,
150,99.2217,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.1957,0.578127,
214,38.0934,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.8071,0.679668,
275,76.7764,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.1327,0.604553,
55,72.3541,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,28.8448,0.672001,
36,61.0689,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.0812,0.766669,
322,179.431,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.21335,0.538894,
19,124.151,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.0100899,0.352258,
184,171.202,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.45859,0.508655,
213,207.712,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.583604,0.496508,
252,45.2775,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,55.4331,0.652534,
296,168.337,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.6316,0.539925,
138,127.603,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.01742,0.534853,
213,77.0045,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.2769,0.608485,
69,145.466,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.238344,0.443772,
324,151.473,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.74584,0.552142,
10,83.841,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,16.4321,0.672914,
340,120.912,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.0474,0.569999,
72,49.9581,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,50.1315,0.748882,
327,187.167,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.67344,0.536428,
340,157.705,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.27692,0.550921,
29,69.0151,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.2687,0.7356,
347,144.124,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.78098,0.558055,
194,39.0853,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.8488,0.685225,
303,78.9726,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.5526,0.601019,
85,88.3894,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.73,0.60002,
182,38.3251,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.5489,0.69299,
232,144.092,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.8471,0.543222,
295,172.444,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.17738,0.537731,
25,83.5235,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.6802,0.649083,
101,115.409,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.06283,0.539812,
260,210.012,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.12969,0.511933,
153,128.306,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.58492,0.538997,
169,154.036,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.3655,0.517228,
251,64.2409,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,40.0562,0.622057,
301,24.5968,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,74.4242,0.686469,
141,51.0586,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,49.5027,0.67851,
254,102.853,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.1368,0.578994,
145,61.9594,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.9124,0.648833,
142,163.524,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.951019,0.493877,
97,114.507,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.08531,0.53984,
117,69.5185,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.0237,0.640992,
263,198.779,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.61354,0.51808,
53,73.961,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,27.3572,0.667022,
84,61.5047,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.292,0.685777,
189,151.714,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.25948,0.526531,
152,38.064,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.7749,0.711455,
75,69.8318,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.6418,0.663335,
159,40.4187,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,59.5329,0.699337,
156,152.795,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.07947,0.512776,
362,43.3552,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,57.6857,0.637039,
252,144.228,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.54216,0.546659,
136,169.94,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.569052,0.482889,
124,170.468,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.375032,0.47255,
244,159.968,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.05022,0.534872,
332,128.197,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.797,0.565289,
160,144.54,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.12568,0.523086,
340,66.0169,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,40.446,0.611972,
147,38.6502,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,61.2095,0.712983,
213,89.3287,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,22.9437,0.592573,
246,76.6625,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,31.4294,0.606426,
167,31.95,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.6603,0.722523,
273,57.4359,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,45.562,0.62877,
19,92.4426,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.84658,0.590687,
97,67.7281,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,34.0187,0.655448,
343,36.5208,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.463,0.650594,
268,32.3044,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.231,0.676043,
98,79.4097,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.6612,0.621774,
262,191.391,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.96327,0.521449,
234,135.795,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.4504,0.549778,
54,64.1304,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,36.3738,0.711365,
83,121.213,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.43131,0.516981,
78,155.236,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.141332,0.439074,
14,93.022,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.79262,0.586547,
259,209.086,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.14572,0.512071,
247,58.1161,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,44.6669,0.631601,
284,150.744,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.57016,0.54749,
28,75.6529,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.9422,0.695224,
19,100.56,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,4.57736,0.528024,
110,136,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.27257,0.508435,
197,127.681,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.71832,0.550262,
83,55.1018,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,45.2561,0.711211,
50,103.182,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.75417,0.545697,
93,130.611,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.2625,0.505252,
150,127.785,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.55638,0.538703,
133,159.915,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.93955,0.491888,
183,164.183,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.90007,0.513912,
356,36.4454,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,63.5551,0.648623,
39,57.9168,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,42.1905,0.777611,
38,103.768,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.31637,0.53303,
358,44.1289,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,57.0238,0.636439,
19,90.7143,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.1809,0.603824,
24,85.9134,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.5608,0.634253,
279,220.944,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.05764,0.512518,
68,49.9318,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,50.142,0.755909,
263,44.7493,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,55.9572,0.651056,
45,92.0879,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.5896,0.590798,
67,77.6773,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.7325,0.640366,
141,100.215,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,14.2674,0.575888,
239,48.7197,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,52.3528,0.649072,
196,63.2811,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,39.7611,0.632255,
185,149.457,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.3954,0.527217,
163,187.292,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.462652,0.4849,
330,24.8366,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,74.1262,0.678018,
42,105.333,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.05014,0.529923,
359,49.4339,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,52.7557,0.629205,
247,33.9678,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.6818,0.678456,
37,84.8936,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.3213,0.629007,
330,93.9652,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,24.6,0.587702,
157,35.6582,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,64.0888,0.716238,
88,140.988,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.931583,0.480512,
29,67.4558,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,32.7757,0.745742,
258,37.8804,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,62.0777,0.666043,
281,153.486,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.05822,0.545479,
303,108.878,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,17.6376,0.576061,
365,21.9631,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,76.7271,0.677359,
108,118.484,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.60697,0.537074,
54,120.926,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.6884,0.485784,
107,46.3977,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,53.6974,0.719006,
277,214.813,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.21787,0.514547,
172,151.388,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.73343,0.520906,
232,69.8996,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.5875,0.616426,
70,95.8616,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.1803,0.578192,
127,148.927,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.52234,0.501248,
309,126.747,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.3618,0.564468,
85,153.391,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.269068,0.453519,
65,74.9734,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,26.9045,0.651921,
280,160.609,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.0653,0.54133,
36,70.4708,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.0371,0.710425,
107,57.4621,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,43.306,0.68077,
151,64.0721,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,38.2607,0.64202,
185,174.965,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.27301,0.506148,
291,27.5794,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,71.6312,0.681264,
55,140.432,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.151622,0.427065,
288,27.1776,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,72.0152,0.683205,
11,81.6604,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.5682,0.689835,
259,190.837,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.93356,0.52096,
346,163.95,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.5847,0.548798,
244,85.2681,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,26.2481,0.596547,
175,77.3815,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,28.8666,0.611771,
183,115.096,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.5817,0.560955,
359,23.4592,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,75.3432,0.6748,
36,110.718,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.56479,0.495992,
295,156.43,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.07999,0.545913,
109,106.556,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.67454,0.55982,
116,141.915,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.81198,0.503502,
317,70.2975,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.1934,0.609005,
124,37.3881,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,62.4268,0.737045,
302,127.03,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,12.037,0.563738,
103,58.1542,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,42.6239,0.68148,
361,33.6313,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,66.0457,0.652751,
333,26.1199,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,72.919,0.674064,
357,138.622,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,11.2135,0.561571,
202,98.1866,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,18.0726,0.581944,
264,127.429,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.5184,0.559941,
69,107.559,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.51297,0.542619,
320,103.423,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,20.2776,0.580556,
356,24.5045,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,74.3751,0.672846,
64,103.843,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,7.65992,0.551323,
42,113.515,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.34951,0.493952,
285,110.606,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,16.3685,0.57396,
169,65.8913,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.1627,0.633343,
315,155.92,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.77543,0.548849,
184,180.835,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.982863,0.501228,
134,56.2428,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,44.7326,0.667974,
309,72.6209,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,35.5402,0.607076,
331,161.86,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,6.42554,0.547966,
194,116.838,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.5426,0.560623,
336,21.4743,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,77.2776,0.685719,
100,140.82,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.34735,0.492752,
247,165.539,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,3.54209,0.532083,
308,190.751,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.97498,0.531685,
111,119.211,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.5856,0.537073,
132,154.5,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.24302,0.497591,
139,47.8921,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,52.4225,0.688847,
11,108.054,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.619889,0.432654,
70,119.908,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,2.90513,0.508868,
190,102.254,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,15.7314,0.576566,
92,54.0687,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,46.3089,0.705397,
300,31.8531,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,67.6393,0.668537,
92,63.2064,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,37.8821,0.673145,
66,130.112,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.08134,0.476779,
220,126.679,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.94271,0.555011,
76,73.2663,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,28.7236,0.650412,
136,110.63,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,9.70377,0.558755,
207,180.501,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,1.43671,0.510966,
227,56.5281,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,45.6683,0.637744,
336,138.629,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,10.5207,0.559894,
104,117.473,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.64793,0.537166,
114,69.1268,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.2668,0.643202,
114,72.4497,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,30.5808,0.634661,
258,27.315,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,71.9454,0.692623,
82,112.621,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,5.68216,0.536496,
154,168.779,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,0.944805,0.495891,
310,39.9066,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,60.4004,0.650416,
96,68.2009,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,33.5897,0.654586,
323,33.8508,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,65.8198,0.659243,
325,144.881,0.0403937,0.0232577,0.48803,39.3617,3.70761,-0.873853,0.599777,8.92251,0.555614,
